date,account_value
2014-03-10,1339203.2513685792
2014-03-11,1337591.9384740707
2014-03-12,1338745.6255051529
2014-03-13,1320970.8041510729
2014-03-14,1319046.6714937852
2014-03-17,1328456.1043287632
2014-03-18,1340067.2008644058
2014-03-19,1331347.5973936035
2014-03-20,1341976.3710703996
2014-03-21,1343730.7966875108
2014-03-24,1343261.6366442253
2014-03-25,1357597.7324672376
2014-03-26,1349252.950858599
2014-03-27,1351192.5449843714
2014-03-28,1364147.0137366813
2014-03-31,1369764.717080769
2014-04-01,1379333.4999765246
2014-04-02,1395365.0648383277
2014-04-03,1392071.9704074233
2014-04-04,1381515.4606938919
2014-04-07,1370528.3185006315
2014-04-08,1378844.662035309
2014-04-09,1392608.514352442
2014-04-10,1372728.52855349
2014-04-11,1362202.4279701752
2014-04-14,1376090.2265734274
2014-04-15,1385200.56282881
2014-04-16,1400441.904890341
2014-04-17,1403239.9334446662
2014-04-21,1403103.6654886077
2014-04-22,1409930.6908531324
2014-04-23,1411117.839761797
2014-04-24,1420344.6460379718
2014-04-25,1413794.403347361
2014-04-28,1413991.5212966541
2014-04-29,1421587.5475682528
2014-04-30,1423487.4281811183
2014-05-01,1417712.1968918573
2014-05-02,1417642.5341654094
2014-05-05,1416225.3705757258
2014-05-06,1405908.4661846887
2014-05-07,1415521.762275488
2014-05-08,1416945.7742400286
2014-05-09,1418578.9419572814
2014-05-12,1431875.2727694076
2014-05-13,1442310.7366512015
2014-05-14,1436069.2141027758
2014-05-15,1418924.8054531023
2014-05-16,1426244.5180775684
2014-05-19,1423118.6233667682
2014-05-20,1395721.948607592
2014-05-21,1411709.152681765
2014-05-22,1412934.3444485725
2014-05-23,1419514.236155016
2014-05-27,1421167.762483103
2014-05-28,1414491.1634520954
2014-05-29,1421583.1799641955
2014-05-30,1416955.2756317523
2014-06-02,1425431.4308770334
2014-06-03,1427416.6245182117
2014-06-04,1425511.3297750666
2014-06-05,1449507.577658665
2014-06-06,1461993.3556333373
2014-06-09,1464218.3576397537
2014-06-10,1468716.7150625137
2014-06-11,1458066.8154272635
2014-06-12,1442469.7389547331
2014-06-13,1449292.1306235907
2014-06-16,1453547.850726748
2014-06-17,1456442.9077222617
2014-06-18,1466235.5744255928
2014-06-19,1467743.0272357352
2014-06-20,1480158.9349728206
2014-06-23,1477946.4731156619
2014-06-24,1466485.9039373954
2014-06-25,1469271.4838797075
2014-06-26,1469181.7224137308
2014-06-27,1473761.1672380222
2014-06-30,1470435.8074665053
2014-07-01,1477032.855824099
2014-07-02,1478280.0570818046
2014-07-03,1489903.8715288318
2014-07-07,1483599.6786073535
2014-07-08,1471794.6801637672
2014-07-09,1478789.7071326927
2014-07-10,1472691.245100897
2014-07-11,1476151.3994937232
2014-07-14,1482467.2086393167
2014-07-15,1481725.6010470241
2014-07-16,1500112.0449866678
2014-07-17,1486416.9377707273
2014-07-18,1498946.8248653167
2014-07-21,1501239.78240922
2014-07-22,1501755.2142764265
2014-07-23,1488501.178574551
2014-07-24,1466712.641244736
2014-07-25,1462746.5921668513
2014-07-28,1455004.9696509745
2014-07-29,1454274.525762581
2014-07-30,1444341.9666673301
2014-07-31,1415042.7579358122
2014-08-01,1408393.6553683302
2014-08-04,1419630.9842568056
2014-08-05,1410863.9763117183
2014-08-06,1410065.1139028037
2014-08-07,1413697.8780289062
2014-08-08,1427614.88513575
2014-08-11,1436092.5528648475
2014-08-12,1434259.9859251997
2014-08-13,1446073.0234395755
2014-08-14,1451770.1836383326
2014-08-15,1455240.663110741
2014-08-18,1469884.0087339825
2014-08-19,1476752.0534288143
2014-08-20,1480144.1528647845
2014-08-21,1485660.8858044017
2014-08-22,1480562.6377583393
2014-08-25,1488230.5196515964
2014-08-26,1490271.3257865813
2014-08-27,1492638.6581384318
2014-08-28,1491145.7856537555
2014-08-29,1497537.6302081016
2014-09-02,1490657.3030360166
2014-09-03,1488690.1263945869
2014-09-04,1490343.9987749236
2014-09-05,1492448.3137468474
2014-09-08,1493233.0827459472
2014-09-09,1489032.9895357268
2014-09-10,1481374.3843893188
2014-09-11,1479447.6627973693
2014-09-12,1469817.8756631988
2014-09-15,1467765.329221167
2014-09-16,1473201.9924615996
2014-09-17,1467284.6715139525
2014-09-18,1471869.9716982024
2014-09-19,1466948.503859915
2014-09-22,1451653.0445379394
2014-09-23,1439782.6167272704
2014-09-24,1452745.5486959594
2014-09-25,1429067.0106138366
2014-09-26,1444666.258536734
2014-09-29,1441055.9190191405
2014-09-30,1433794.1001009124
2014-10-01,1415419.3256239074
2014-10-02,1411882.1208433288
2014-10-03,1420687.9563535827
2014-10-06,1425684.531608023
2014-10-07,1394665.9346937316
2014-10-08,1420856.8001474517
2014-10-09,1384956.3092378753
2014-10-10,1371274.263652243
2014-10-13,1352809.9530042785
2014-10-14,1357717.0870020296
2014-10-15,1347663.2907195399
2014-10-16,1354444.3074465336
2014-10-17,1377618.0854616703
2014-10-20,1373917.1580935062
2014-10-21,1391258.9732280811
2014-10-22,1370716.2854449104
2014-10-23,1408461.5943743538
2014-10-24,1416206.2984587501
2014-10-27,1407604.9514986824
2014-10-28,1433111.048037226
2014-10-29,1427893.9731356453
2014-10-30,1428034.7284361671
2014-10-31,1449010.7282473396
2014-11-03,1440772.5074107002
2014-11-04,1429441.0680357765
2014-11-05,1438227.514149363
2014-11-06,1454088.2196890663
2014-11-07,1459824.2985026191
2014-11-10,1463266.1928107094
2014-11-11,1466669.9717642616
2014-11-12,1468715.0174338173
2014-11-13,1463181.4250361274
2014-11-14,1467479.5516897987
2014-11-17,1468340.0429732155
2014-11-18,1473352.175860102
2014-11-19,1470834.0217520546
2014-11-20,1478725.6215025734
2014-11-21,1506453.6176935981
2014-11-24,1503243.7119547676
2014-11-25,1503311.726559336
2014-11-26,1501364.0325476478
2014-11-28,1463294.9670950721
2014-12-01,1456388.1259772133
2014-12-02,1463469.9681593727
2014-12-03,1463527.0970637153
2014-12-04,1459481.7243468117
2014-12-05,1452056.5631129097
2014-12-08,1415151.6127783607
2014-12-09,1411671.6230208229
2014-12-10,1380524.3805720161
2014-12-11,1378599.2184874367
2014-12-12,1352929.387415583
2014-12-15,1343920.4205595802
2014-12-16,1336341.5878664802
2014-12-17,1355844.919787104
2014-12-18,1388227.395008738
2014-12-19,1393557.1365763496
2014-12-22,1403011.2499441206
2014-12-23,1419917.5711087554
2014-12-24,1420717.021942385
2014-12-26,1423775.8570292075
2014-12-29,1419349.3633444388
2014-12-30,1408634.1648295005
2014-12-31,1392940.8069937308
2015-01-02,1396627.973831423
2015-01-05,1354110.2012178977
2015-01-06,1344553.129007826
2015-01-07,1360458.1478734114
2015-01-08,1382961.6490292647
2015-01-09,1369062.7191929915
2015-01-12,1355832.1399808028
2015-01-13,1349472.5530171492
2015-01-14,1341863.2552037337
2015-01-15,1327598.6935162642
2015-01-16,1334925.73578311
2015-01-20,1341129.3306584456
2015-01-21,1351725.0053353407
2015-01-22,1375567.3316922286
2015-01-23,1361650.6585850813
2015-01-26,1365038.1378388503
2015-01-27,1300151.840027342
2015-01-28,1293459.3630566695
2015-01-29,1310282.358589659
2015-01-30,1292445.0547814467
2015-02-02,1310968.5901894667
2015-02-03,1340730.0870213606
2015-02-04,1326853.8976311781
2015-02-05,1344480.4887700179
2015-02-06,1340315.6782307723
2015-02-09,1347567.5204110243
2015-02-10,1350453.343456755
2015-02-11,1345831.8982853987
2015-02-12,1357505.3124928572
2015-02-13,1376100.0765652754
2015-02-17,1376687.3364101013
2015-02-18,1372109.8161400817
2015-02-19,1364006.108738806
2015-02-20,1379734.3671921752
2015-02-23,1367921.738081839
2015-02-24,1375901.5025287345
2015-02-25,1379173.1677947715
2015-02-26,1372440.3629394248
2015-02-27,1365863.803159304
2015-03-02,1370518.73692853
2015-03-03,1365901.3921790794
2015-03-04,1353824.2252555564
2015-03-05,1352334.4439502433
2015-03-06,1331064.7942405418
2015-03-09,1341570.365260668
2015-03-10,1321968.5902133659
2015-03-11,1317184.4277835563
2015-03-12,1319493.7860255912
2015-03-13,1309513.8578715995
2015-03-16,1323377.8136726096
2015-03-17,1316289.3637672141
2015-03-18,1345899.4898925498
2015-03-19,1330710.707500048
2015-03-20,1347916.7387920097
2015-03-23,1343265.8521838859
2015-03-24,1333471.9834571555
2015-03-25,1317858.3045993522
2015-03-26,1315914.5817275718
2015-03-27,1313674.4888206199
2015-03-30,1336304.1479201987
2015-03-31,1319971.0619216636
2015-04-01,1314379.7699447349
2015-04-02,1318475.7912574485
2015-04-06,1338405.6388259605
2015-04-07,1336825.852294512
2015-04-08,1334699.3502441123
2015-04-09,1337561.1444011405
2015-04-10,1351984.326488085
2015-04-13,1346073.844525881
2015-04-14,1353928.4180255607
2015-04-15,1373004.9576984122
2015-04-16,1371797.7554660514
2015-04-17,1354053.2364116386
2015-04-20,1377372.7835765556
2015-04-21,1371843.4372649863
2015-04-22,1378855.737119265
2015-04-23,1378837.6967750266
2015-04-24,1393607.9645381644
2015-04-27,1397592.5302978233
2015-04-28,1410037.772916384
2015-04-29,1419535.233771868
2015-04-30,1407153.6541629508
2015-05-01,1412594.6593204215
2015-05-04,1408488.9633193687
2015-05-05,1400826.9087005332
2015-05-06,1393537.8394771293
2015-05-07,1392977.6691261008
2015-05-08,1411583.3044925407
2015-05-11,1416690.4230724052
2015-05-12,1411538.0959087089
2015-05-13,1416610.8168960288
2015-05-14,1429759.5435443595
2015-05-15,1426575.931087084
2015-05-18,1422533.4185386375
2015-05-19,1413516.1242557243
2015-05-20,1416514.3735004142
2015-05-21,1426548.208993502
2015-05-22,1416162.591352053
2015-05-26,1401967.3790240958
2015-05-27,1408576.3534064963
2015-05-28,1394727.3892684653
2015-05-29,1384156.1125732139
2015-06-01,1387268.7237735465
2015-06-02,1392007.0723987296
2015-06-03,1392349.6166377738
2015-06-04,1378158.7077823356
2015-06-05,1379619.313001223
2015-06-08,1374569.836072512
2015-06-09,1377271.5217471793
2015-06-10,1399776.7786422446
2015-06-11,1398477.438668795
2015-06-12,1390483.6532970145
2015-06-15,1381101.2167468742
2015-06-16,1383498.6329704002
2015-06-17,1390706.3183532432
2015-06-18,1401649.488284655
2015-06-19,1396162.7818847373
2015-06-22,1404248.9929996207
2015-06-23,1402037.1579509452
2015-06-24,1393697.9358974174
2015-06-25,1381287.2964206412
2015-06-26,1381155.2567039207
2015-06-29,1353900.097304888
2015-06-30,1349217.726298876
2015-07-01,1349605.1415706351
2015-07-02,1351174.3107124045
2015-07-06,1340816.825809069
2015-07-07,1353327.3035350516
2015-07-08,1334119.699019976
2015-07-09,1333790.6265865043
2015-07-10,1344298.4654803947
2015-07-13,1363858.1024642661
2015-07-14,1374713.6221652701
2015-07-15,1370180.6736064628
2015-07-16,1381146.3304687217
2015-07-17,1372288.7759547904
2015-07-20,1367618.4245944694
2015-07-21,1365620.2433849052
2015-07-22,1343540.6234164909
2015-07-23,1326194.4151416495
2015-07-24,1312941.2211509421
2015-07-27,1298169.882838793
2015-07-28,1321261.0461383536
2015-07-29,1328294.919477053
2015-07-30,1334995.6830325797
2015-07-31,1332550.1964278892
2015-08-03,1319832.523419924
2015-08-04,1318304.4844890311
2015-08-05,1323630.1490588859
2015-08-06,1320993.582789965
2015-08-07,1315254.8507209495
2015-08-10,1345404.5866599753
2015-08-11,1323345.5552230552
2015-08-12,1327828.9437099174
2015-08-13,1322837.3892818168
2015-08-14,1331284.9885593131
2015-08-17,1330676.5162349418
2015-08-18,1332350.4475208
2015-08-19,1311208.961373873
2015-08-20,1285025.4557471946
2015-08-21,1245389.8862148002
2015-08-24,1203138.34797246
2015-08-25,1184836.2175536826
2015-08-26,1225940.0763736442
2015-08-27,1258105.163869448
2015-08-28,1266504.5000892356
2015-08-31,1264080.1261230186
2015-09-01,1231050.9305148795
2015-09-02,1253053.8509746268
2015-09-03,1246142.5408187583
2015-09-04,1224942.1141753867
2015-09-08,1250049.4155173972
2015-09-09,1228870.29262311
2015-09-10,1230421.5333572105
2015-09-11,1235129.8397479728
2015-09-14,1232807.6416984275
2015-09-15,1256742.5510764793
2015-09-16,1272206.6425681785
2015-09-17,1262606.3826614097
2015-09-18,1237115.2356925681
2015-09-21,1244306.6795020774
2015-09-22,1233345.1542392448
2015-09-23,1219127.4671226218
2015-09-24,1191331.8004394248
2015-09-25,1196143.2293830588
2015-09-28,1174709.0343433097
2015-09-29,1179860.6980586722
2015-09-30,1202100.7217479423
2015-10-01,1196526.129129
2015-10-02,1219351.0517173484
2015-10-05,1256810.9443164542
2015-10-06,1272755.515634127
2015-10-07,1277721.9268967574
2015-10-08,1298368.8680958694
2015-10-09,1293808.5446616423
2015-10-12,1288901.9317942641
2015-10-13,1283734.595729954
2015-10-14,1279701.695476332
2015-10-15,1291593.266828337
2015-10-16,1289741.8051202681
2015-10-19,1287167.1950242904
2015-10-20,1293915.0201204207
2015-10-21,1288063.6825311568
2015-10-22,1321905.3015001204
2015-10-23,1347146.5741384414
2015-10-26,1346218.2796152022
2015-10-27,1335943.4380987075
2015-10-28,1352667.2887704757
2015-10-29,1348426.1723058608
2015-10-30,1351740.6773469832
2015-11-02,1370437.813691893
2015-11-03,1381013.7865312484
2015-11-04,1378866.7658918288
2015-11-05,1374826.4230630782
2015-11-06,1373949.4604242232
2015-11-09,1349284.4001653579
2015-11-10,1350820.2576883223
2015-11-11,1345997.8652074721
2015-11-12,1313692.9107053664
2015-11-13,1309954.7889764693
2015-11-16,1331262.0620221617
2015-11-17,1323947.302878714
2015-11-18,1343195.8063767913
2015-11-19,1346304.3239072326
2015-11-20,1352815.3363030914
2015-11-23,1353203.488946295
2015-11-24,1359096.3513215545
2015-11-25,1355541.0394681457
2015-11-27,1354188.8818639282
2015-11-30,1361901.7769616607
2015-12-01,1366627.9670690063
2015-12-02,1356952.9427846435
2015-12-03,1335704.6355489257
2015-12-04,1357805.3200982574
2015-12-07,1341774.1920083526
2015-12-08,1322604.5546639923
2015-12-09,1312350.8850453857
2015-12-10,1322256.2062142852
2015-12-11,1298641.9049733642
2015-12-14,1311857.1942513946
2015-12-15,1330644.2204965118
2015-12-16,1349413.5180829528
2015-12-17,1318422.3483136657
2015-12-18,1297307.1752656463
2015-12-21,1304884.337701178
2015-12-22,1334268.4760659698
2015-12-23,1355088.7265752319
2015-12-24,1346422.528216696
2015-12-28,1341327.3353723052
2015-12-29,1356041.3473180297
2015-12-30,1346661.4717324737
2015-12-31,1331653.7420876983
2016-01-04,1316374.456847525
2016-01-05,1316022.58745513
2016-01-06,1293704.3482583526
2016-01-07,1251428.5052999023
2016-01-08,1239246.7946713928
2016-01-11,1227838.8280709747
2016-01-12,1238118.6018479827
2016-01-13,1217244.0927194122
2016-01-14,1241543.1603520873
2016-01-15,1207696.9418271545
2016-01-19,1199951.242141104
2016-01-20,1185518.7318147186
2016-01-21,1195651.357604361
2016-01-22,1221776.43876586
2016-01-25,1193628.7814153198
2016-01-26,1215290.9323342803
2016-01-27,1187283.2716172698
2016-01-28,1216371.99836669
2016-01-29,1246035.758176184
2016-02-01,1247859.46903739
2016-02-02,1209599.1999581817
2016-02-03,1235176.321425772
2016-02-04,1254684.4963010314
2016-02-05,1235653.651680815
2016-02-08,1220099.253258139
2016-02-09,1213001.4661963675
2016-02-10,1199359.38834536
2016-02-11,1184000.408699196
2016-02-12,1209255.7335649035
2016-02-16,1236002.2929386639
2016-02-17,1269225.7750467532
2016-02-18,1260445.8523648798
2016-02-19,1251904.055676243
2016-02-22,1276992.866198681
2016-02-23,1250443.5470410883
2016-02-24,1251984.6298772395
2016-02-25,1267154.8256322443
2016-02-26,1263106.1070043147
2016-02-29,1262470.2187635005
2016-03-01,1292381.1108876765
2016-03-02,1297739.145330578
2016-03-03,1311528.7991963923
2016-03-04,1320183.3519650996
2016-03-07,1333947.4031735957
2016-03-08,1313532.0888997614
2016-03-09,1329007.6016751826
2016-03-10,1325488.3404065669
2016-03-11,1346334.1892415583
2016-03-14,1348761.272512585
2016-03-15,1348914.0809575617
2016-03-16,1368149.4617902339
2016-03-17,1389954.0039983562
2016-03-18,1388646.4404340556
2016-03-21,1394517.392784672
2016-03-22,1390515.2916837505
2016-03-23,1368697.3934140971
2016-03-24,1381355.7782598308
2016-03-28,1377681.8530965617
2016-03-29,1390638.7253270915
2016-03-30,1394792.7242856792
2016-03-31,1392666.2751012614
2016-04-01,1397428.6364446452
2016-04-04,1386252.6238752177
2016-04-05,1375684.0865522197
2016-04-06,1384783.4896627238
2016-04-07,1370732.082111912
2016-04-08,1376761.4369931987
2016-04-11,1373859.657024937
2016-04-12,1392182.2315412334
2016-04-13,1418705.9545598796
2016-04-14,1418073.1956525615
2016-04-15,1419349.2898908427
2016-04-18,1428444.5637136272
2016-04-19,1439173.7650571635
2016-04-20,1424291.4312887595
2016-04-21,1420820.652774645
2016-04-22,1405109.1150183224
2016-04-25,1395910.8538888704
2016-04-26,1403088.3179067385
2016-04-27,1415981.0673097384
2016-04-28,1397427.1301378023
2016-04-29,1396124.7976101001
2016-05-02,1402784.5694377979
2016-05-03,1381485.3580883106
2016-05-04,1363646.6364658435
2016-05-05,1356908.209046181
2016-05-06,1367166.416157082
2016-05-09,1345058.8518578666
2016-05-10,1369584.9779003318
2016-05-11,1364660.6986301597
2016-05-12,1367019.0143349937
2016-05-13,1346929.0696029684
2016-05-16,1361897.7478013327
2016-05-17,1352903.7001161063
2016-05-18,1348176.9246483557
2016-05-19,1335902.138252329
2016-05-20,1338411.0688248388
2016-05-23,1338926.2493057959
2016-05-24,1355547.940773081
2016-05-25,1373436.3008652441
2016-05-26,1370296.589117121
2016-05-27,1373061.538417887
2016-05-31,1372789.049064707
2016-06-01,1371037.2782726996
2016-06-02,1378229.3999577276
2016-06-03,1384707.3336601965
2016-06-06,1403987.8312245123
2016-06-07,1409210.2314398063
2016-06-08,1420019.1172270835
2016-06-09,1412507.4600852379
2016-06-10,1400479.53231024
2016-06-13,1385455.0515744612
2016-06-14,1379682.0659825727
2016-06-15,1378537.0804936811
2016-06-16,1381551.9550034925
2016-06-17,1386039.4550244734
2016-06-20,1396330.2489583418
2016-06-21,1402172.8461053297
2016-06-22,1397703.7395970747
2016-06-23,1422292.9742333815
2016-06-24,1353106.3471143171
2016-06-27,1324093.5153138563
2016-06-28,1344654.5896642134
2016-06-29,1372625.1697137281
2016-06-30,1397073.9325902387
2016-07-01,1399605.5569798872
2016-07-05,1380765.8525483534
2016-07-06,1387009.0302922651
2016-07-07,1386398.4616029188
2016-07-08,1416445.8204686567
2016-07-11,1425948.8175332472
2016-07-12,1444388.293624632
2016-07-13,1444531.6425688078
2016-07-14,1451295.8587382473
2016-07-15,1456099.528273659
2016-07-18,1456455.5591924097
2016-07-19,1453891.3797719385
2016-07-20,1466445.0224928744
2016-07-21,1464193.6096495173
2016-07-22,1466201.8923911708
2016-07-25,1457010.0150111925
2016-07-26,1482352.6181491625
2016-07-27,1483428.6330035937
2016-07-28,1471656.322945
2016-07-29,1473936.775829674
2016-08-01,1461850.0328639757
2016-08-02,1454975.3423198473
2016-08-03,1464603.9622463
2016-08-04,1463603.3028491747
2016-08-05,1474945.5798534167
2016-08-08,1482430.183605553
2016-08-09,1479415.6493190539
2016-08-10,1475764.142021538
2016-08-11,1486376.003349663
2016-08-12,1484900.725868584
2016-08-15,1496706.232078911
2016-08-16,1494511.0205310595
2016-08-17,1495880.471607567
2016-08-18,1492201.3865970385
2016-08-19,1493111.7637790453
2016-08-22,1491168.598385216
2016-08-23,1495174.4575046313
2016-08-24,1489600.8445400011
2016-08-25,1487679.5852702868
2016-08-26,1482720.7589916002
2016-08-29,1489621.0191081774
2016-08-30,1480238.6277049792
2016-08-31,1471594.2018817675
2016-09-01,1468020.176735283
2016-09-02,1473672.4832957995
2016-09-06,1481471.9181712877
2016-09-07,1491996.1776355517
2016-09-08,1490036.6067928087
2016-09-09,1448582.9710201037
2016-09-12,1468905.959045769
2016-09-13,1444916.9590533983
2016-09-14,1445076.677959801
2016-09-15,1460111.2147563708
2016-09-16,1454434.0094302904
2016-09-19,1453203.8324283373
2016-09-20,1452450.3881076586
2016-09-21,1477205.6087001574
2016-09-22,1482588.7056964647
2016-09-23,1469021.9484905016
2016-09-26,1459249.4370540392
2016-09-27,1472566.4808124315
2016-09-28,1501447.7136882555
2016-09-29,1499363.3353656542
2016-09-30,1514997.4072459948
2016-10-03,1509458.7594417345
2016-10-04,1501301.179710747
2016-10-05,1519544.7895091784
2016-10-06,1519544.70153463
2016-10-07,1513470.8662608874
2016-10-10,1520523.54711187
2016-10-11,1504254.019932152
2016-10-12,1502542.9134753954
2016-10-13,1494344.7859424364
2016-10-14,1502814.1784175646
2016-10-17,1498978.3474963915
2016-10-18,1503957.0551685106
2016-10-19,1510347.5704692614
2016-10-20,1503296.985329033
2016-10-21,1511621.6341899645
2016-10-24,1519415.701710106
2016-10-25,1510740.0733569872
2016-10-26,1516841.5142062914
2016-10-27,1501063.9353374254
2016-10-28,1512071.0821727526
2016-10-31,1510108.90164769
2016-11-01,1502099.9331235792
2016-11-02,1488457.6645112555
2016-11-03,1486673.6185069564
2016-11-04,1488088.985246153
2016-11-07,1520479.501403807
2016-11-08,1530026.7480842022
2016-11-09,1575993.7147854331
2016-11-10,1584263.9576402344
2016-11-11,1583816.340609137
2016-11-14,1590162.3593125977
2016-11-15,1600135.0786348023
2016-11-16,1593071.6639352478
2016-11-17,1591168.870573584
2016-11-18,1590181.4061308997
2016-11-21,1599923.2810650524
2016-11-22,1610221.4620457347
2016-11-23,1622740.117761578
2016-11-25,1623651.6121317942
2016-11-28,1616861.0972239573
2016-11-29,1612718.0867926676
2016-11-30,1617439.755387028
2016-12-01,1620128.692143162
2016-12-02,1612878.6602179606
2016-12-05,1617158.532440861
2016-12-06,1619596.5290133555
2016-12-07,1651220.4079901774
2016-12-08,1644891.0653960307
2016-12-09,1650766.9448630412
2016-12-12,1650490.3189873183
2016-12-13,1662120.4289879287
2016-12-14,1637907.732869902
2016-12-15,1644814.3568742601
2016-12-16,1632484.2835538713
2016-12-19,1640962.4989583818
2016-12-20,1653597.6667707292
2016-12-21,1651409.6689775316
2016-12-22,1654558.515985283
2016-12-23,1654584.8767946092
2016-12-27,1655529.5704248277
2016-12-28,1640253.675851616
2016-12-29,1640726.5662973253
2016-12-30,1632139.9645707933
2017-01-03,1648290.7333486406
2017-01-04,1647707.777665886
2017-01-05,1643157.92542437
2017-01-06,1646911.5348046515
2017-01-09,1636937.3594101013
2017-01-10,1644923.1459173148
2017-01-11,1656002.3487351402
2017-01-12,1646611.339925505
2017-01-13,1651745.2880939161
2017-01-17,1643066.3693442214
2017-01-18,1647186.1577296127
2017-01-19,1645565.9244303573
2017-01-20,1658487.8557829726
2017-01-23,1656700.2025427688
2017-01-24,1680699.944922911
2017-01-25,1707642.600383795
2017-01-26,1704203.1425356104
2017-01-27,1715385.987727337
2017-01-30,1690675.188831938
2017-01-31,1676655.384735716
2017-02-01,1666977.4691282636
2017-02-02,1657855.2590567
2017-02-03,1661358.3916212446
2017-02-06,1659438.9098326094
2017-02-07,1664528.5150457746
2017-02-08,1660588.432076109
2017-02-09,1671286.588478697
2017-02-10,1688728.1546789533
2017-02-13,1711969.3200079328
2017-02-14,1711867.8030249006
2017-02-15,1720864.2276998884
2017-02-16,1718249.910858763
2017-02-17,1725332.702252043
2017-02-21,1728249.5194860823
2017-02-22,1726895.0021292097
2017-02-23,1713225.7948881513
2017-02-24,1712886.551533354
2017-02-27,1728357.9224020368
2017-02-28,1724887.4812361128
2017-03-01,1753595.3214651472
2017-03-02,1718864.5390554792
2017-03-03,1723394.4048277265
2017-03-06,1723138.5786138899
2017-03-07,1724081.8122755415
2017-03-08,1704449.316753996
2017-03-09,1690121.5316168196
2017-03-10,1696808.6076475508
2017-03-13,1696255.6473890669
2017-03-14,1686409.7875181562
2017-03-15,1701227.8055235273
2017-03-16,1695764.8460585005
2017-03-17,1697871.7192541487
2017-03-20,1714590.6670538313
2017-03-21,1685191.124767912
2017-03-22,1688468.3128630049
2017-03-23,1685720.0726108763
2017-03-24,1684311.4660663817
2017-03-27,1678742.5418720457
2017-03-28,1694367.7062130186
2017-03-29,1695653.9098224852
2017-03-30,1699991.0353946898
2017-03-31,1694302.9830379698
2017-04-03,1689423.086526892
2017-04-04,1707958.794477484
2017-04-05,1704873.0874538634
2017-04-06,1717892.0285701964
2017-04-07,1716089.7963123533
2017-04-10,1725039.550878546
2017-04-11,1724696.3783512327
2017-04-12,1705912.1238842222
2017-04-13,1685847.5348644468
2017-04-17,1703388.7096004698
2017-04-18,1703279.0415630552
2017-04-19,1691130.268190405
2017-04-20,1709768.6680546019
2017-04-21,1711443.462205908
2017-04-24,1740322.5500812742
2017-04-25,1797170.7002505858
2017-04-26,1795299.6015652583
2017-04-27,1785135.4367621006
2017-04-28,1787017.098053223
2017-05-01,1784937.7150944178
2017-05-02,1783091.109536259
2017-05-03,1784048.2979250834
2017-05-04,1766290.205453007
2017-05-05,1772399.2419596598
2017-05-08,1773646.3763628886
2017-05-09,1770380.2064677165
2017-05-10,1777665.5166331218
2017-05-11,1778482.5614367411
2017-05-12,1774756.1198359416
2017-05-15,1788894.1305209086
2017-05-16,1795976.34112653
2017-05-17,1760410.9677713055
2017-05-18,1756769.6683783762
2017-05-19,1779106.4147964746
2017-05-22,1787178.4386220209
2017-05-23,1798895.2152348787
2017-05-24,1806427.864500687
2017-05-25,1820340.859060715
2017-05-26,1824720.1672079966
2017-05-30,1824386.2493917984
2017-05-31,1820438.0966703934
2017-06-01,1826019.065626387
2017-06-02,1838675.1082899612
2017-06-05,1834666.8352987808
2017-06-06,1828909.6415007156
2017-06-07,1821969.1435072464
2017-06-08,1832378.8218824905
2017-06-09,1835126.2293379349
2017-06-12,1836005.9082357925
2017-06-13,1841002.264040236
2017-06-14,1832478.2801458878
2017-06-15,1843889.5897505325
2017-06-16,1855839.5134756607
2017-06-19,1864377.0010054153
2017-06-20,1854132.8065054459
2017-06-21,1828646.7341482681
2017-06-22,1831135.7796614212
2017-06-23,1842804.5959494156
2017-06-26,1837639.9667799515
2017-06-27,1825786.0160658401
2017-06-28,1849975.6748487991
2017-06-29,1832269.4827444595
2017-06-30,1851012.635927443
2017-07-03,1849019.4662787993
2017-07-05,1859199.9093865436
2017-07-06,1845228.480587868
2017-07-07,1854585.0531128924
2017-07-10,1864800.6761368793
2017-07-11,1870187.444619572
2017-07-12,1883417.6175041278
2017-07-13,1882405.4591318094
2017-07-14,1893654.449490162
2017-07-17,1895913.4635360225
2017-07-18,1886822.2838999904
2017-07-19,1899481.3921420253
2017-07-20,1898283.8551089442
2017-07-21,1892483.487367203
2017-07-24,1900740.7924215281
2017-07-25,1952785.1626738205
2017-07-26,1974701.0545198023
2017-07-27,1989153.7266360018
2017-07-28,1990000.0471116335
2017-07-31,1990775.3236282198
2017-08-01,1984587.0831802217
2017-08-02,1979725.6321342317
2017-08-03,1981673.8772420734
2017-08-04,1989649.0594701618
2017-08-07,1994466.1814966053
2017-08-08,1993124.9502153248
2017-08-09,1987042.8359899372
2017-08-10,1968416.498705849
2017-08-11,1972276.12718676
2017-08-14,1988776.9726953357
2017-08-15,1992085.955397591
2017-08-16,1994735.0925416797
2017-08-17,1972439.076249108
2017-08-18,1975621.4966821522
2017-08-21,1970834.9299473804
2017-08-22,1998731.8629994434
2017-08-23,1986885.710861687
2017-08-24,1989790.3781971973
2017-08-25,1992830.8049701427
2017-08-28,1990963.7454539626
2017-08-29,2002252.1036760276
2017-08-30,2017672.2397342054
2017-08-31,2020780.0142882082
2017-09-01,2027417.7431864073
2017-09-05,2020472.757371899
2017-09-06,2012085.1097377741
2017-09-07,2023970.1132611907
2017-09-08,2023550.446091673
2017-09-11,2043927.841964064
2017-09-12,2058979.0352467159
